# num_models=20  M=4096  num_seqs=4277
seq_filename,seq_class_name,correct,rank,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
data/sequences/M4096/Bm/04387.seq,Bm,*,1,Bm,I3,I4,I2,Bd,P,Bu,A,C,I,G2,B,E,M,G,F,D,C1,H,E1
data/sequences/M4096/Bm/04389.seq,Bm,*,1,Bm,I3,I2,I4,Bd,B,A,I,P,C,G2,G,F,H,E,D,C1,M,Bu,E1
data/sequences/M4096/Bm/04391.seq,Bm,*,1,Bm,Bd,Bu,I4,I3,B,I2,C,A,P,E,I,F,G2,D,G,M,C1,H,E1
data/sequences/M4096/Bm/04392.seq,Bm,*,1,Bm,I3,B,I2,Bd,P,I4,E,C,A,G2,Bu,F,G,I,D,M,H,C1,E1
data/sequences/M4096/Bm/04393.seq,Bm,*,1,Bm,I3,Bd,Bu,I2,I4,B,P,A,I,C,G2,D,E,F,M,H,G,C1,E1
data/sequences/M4096/Bm/04395.seq,Bm,*,1,Bm,Bu,I3,Bd,P,E,I2,A,I4,G,G2,I,C,D,E1,F,B,H,M,C1
data/sequences/M4096/Bm/04399.seq,Bm,*,1,Bm,Bd,I3,B,Bu,I4,I2,P,I,E,C,G2,M,A,F,D,H,G,C1,E1
data/sequences/M4096/Bm/04403.seq,Bm,*,1,Bm,Bd,I3,B,Bu,I2,I4,I,G2,P,A,C,E,F,M,G,D,H,C1,E1
data/sequences/M4096/Bm/04407.seq,Bm,*,1,Bm,I3,I2,I4,P,Bd,A,I,C,E,G2,G,Bu,H,B,F,M,D,C1,E1
data/sequences/M4096/Bm/04411.seq,Bm,*,1,Bm,I3,I4,I2,Bd,P,Bu,G,C,G2,B,H,I,A,E,F,D,M,C1,E1
data/sequences/M4096/Bm/04419.seq,Bm,*,1,Bm,C,F,I3,P,I2,B,H,G2,I4,G,A,I,Bd,E,D,M,C1,E1,Bu
data/sequences/M4096/Bm/04422.seq,Bm,*,1,Bm,I3,I2,H,I4,A,E,P,I,G,G2,C,F,D,Bd,Bu,M,C1,E1,B
data/sequences/M4096/Bm/04423.seq,Bm,*,1,Bm,I3,I2,P,I4,G,A,C,I,G2,E,H,M,D,Bu,C1,F,Bd,B,E1
data/sequences/M4096/Bm/04426.seq,Bm,*,1,Bm,I3,I4,I2,H,I,E,P,Bd,A,C,G2,B,F,G,M,D,Bu,C1,E1
data/sequences/M4096/Bm/04427.seq,Bm,*,1,Bm,I2,I3,I4,A,Bu,C,H,D,I,E,P,C1,F,G2,G,M,Bd,B,E1
data/sequences/M4096/Bm/04430.seq,Bm,*,1,Bm,I3,I2,I4,A,C,Bu,I,D,F,G2,H,E,P,M,C1,Bd,G,E1,B
data/sequences/M4096/Bm/04513.seq,Bm,!,2,I2,Bm,I3,I4,P,A,I,G,C,G2,F,E,H,M,D,B,C1,Bd,Bu,E1
data/sequences/M4096/Bm/04515.seq,Bm,*,1,Bm,I2,I3,P,I4,E,G,I,G2,C,F,B,A,D,H,Bd,M,C1,Bu,E1
data/sequences/M4096/Bm/04516.seq,Bm,*,1,Bm,I3,I2,I4,A,I,P,C,G,G2,E,F,Bd,D,C1,H,E1,M,B,Bu
data/sequences/M4096/Bm/04517.seq,Bm,*,1,Bm,I3,I2,I4,C,A,P,F,I,G2,Bd,G,E,Bu,D,C1,H,M,B,E1
data/sequences/M4096/Bm/04521.seq,Bm,*,1,Bm,I3,I2,I4,I,Bd,P,A,G2,C,G,D,C1,E,M,F,H,E1,B,Bu
data/sequences/M4096/Bm/04525.seq,Bm,*,1,Bm,Bd,I4,I3,I2,C,P,A,F,G2,I,D,G,E,H,M,Bu,C1,B,E1
data/sequences/M4096/Bm/04529.seq,Bm,*,1,Bm,B,I4,I3,I2,Bd,P,C,G2,E,A,G,Bu,F,I,H,D,M,C1,E1
data/sequences/M4096/Bm/04533.seq,Bm,*,1,Bm,B,I4,Bd,I2,Bu,I3,A,C,F,E,I,P,G2,D,H,G,C1,E1,M
data/sequences/M4096/Bm/04541.seq,Bm,*,1,Bm,B,I4,Bd,I3,I2,Bu,E,C,H,I,G,P,G2,A,D,M,C1,F,E1
data/sequences/M4096/Bm/04545.seq,Bm,*,1,Bm,B,I4,Bd,I2,Bu,I3,P,G2,I,E,G,H,C,A,F,M,D,C1,E1
data/sequences/M4096/Bm/04548.seq,Bm,*,1,Bm,I3,I4,I2,Bd,H,Bu,C,B,E,P,I,M,F,A,G2,D,C1,G,E1
data/sequences/M4096/Bm/04551.seq,Bm,*,1,Bm,I3,I2,I4,G2,Bd,P,E,B,A,F,I,C,D,Bu,H,G,C1,M,E1
data/sequences/M4096/Bm/04552.seq,Bm,*,1,Bm,I3,A,I2,I,I4,C,G2,P,E,F,Bu,H,G,M,C1,D,B,E1,Bd
data/sequences/M4096/Bm/04555.seq,Bm,*,1,Bm,I2,I4,I3,Bd,P,G,E,C,G2,B,A,I,H,Bu,F,D,M,C1,E1
data/sequences/M4096/Bm/04558.seq,Bm,*,1,Bm,I3,I2,Bu,P,G2,C,I4,Bd,G,D,A,I,F,H,E,C1,M,E1,B
data/sequences/M4096/Bm/04561.seq,Bm,*,1,Bm,I3,A,I2,I4,E,H,C,G2,F,I,G,P,Bu,Bd,B,D,M,C1,E1
data/sequences/M4096/Bm/04564.seq,Bm,*,1,Bm,I3,I,I2,C,A,F,E,G,I4,P,H,G2,D,M,C1,B,Bd,E1,Bu
data/sequences/M4096/Bm/04667.seq,Bm,*,1,Bm,I4,Bd,I3,I2,C,I,E,Bu,H,P,A,G2,F,D,G,M,C1,B,E1
data/sequences/M4096/Bm/04668.seq,Bm,*,1,Bm,Bd,I3,I4,I2,A,P,C,E,G2,G,I,Bu,E1,D,F,B,H,M,C1
data/sequences/M4096/Bm/04669.seq,Bm,*,1,Bm,I3,I4,Bd,I2,H,Bu,C,A,G2,P,I,F,E,B,G,D,M,C1,E1
data/sequences/M4096/Bm/04671.seq,Bm,*,1,Bm,I2,Bd,I4,I3,P,E,B,C,G2,G,H,I,F,A,Bu,D,C1,E1,M
data/sequences/M4096/Bm/04672.seq,Bm,*,1,Bm,Bd,I3,I4,Bu,I2,H,I,A,P,C,E,F,G2,C1,G,B,D,M,E1
data/sequences/M4096/Bm/04680.seq,Bm,*,1,Bm,B,I4,I2,Bd,I3,Bu,P,G,E,G2,C,I,H,F,A,C1,M,D,E1
data/sequences/M4096/Bm/04688.seq,Bm,*,1,Bm,I3,B,I2,P,Bd,I4,G2,E,C,I,A,F,G,H,D,M,C1,Bu,E1
data/sequences/M4096/Bm/04692.seq,Bm,*,1,Bm,I3,Bd,I2,I4,Bu,B,I,E,C,P,A,H,G2,D,G,F,M,C1,E1
data/sequences/M4096/Bm/04696.seq,Bm,*,1,Bm,I3,I2,I4,I,A,C,Bd,P,E,G,G2,F,H,Bu,D,M,C1,E1,B
data/sequences/M4096/Bm/04700.seq,Bm,*,1,Bm,I3,I2,H,I4,A,E,C,P,I,F,D,G2,Bd,B,G,Bu,M,E1,C1
data/sequences/M4096/Bm/04701.seq,Bm,*,1,Bm,H,P,I2,I3,E,M,A,D,I4,C,F,I,Bd,G2,G,B,C1,E1,Bu
data/sequences/M4096/Bm/04702.seq,Bm,*,1,Bm,I3,I2,I4,E,I,C,P,A,H,F,G2,D,G,Bu,B,C1,M,E1,Bd
data/sequences/M4096/Bm/04706.seq,Bm,*,1,Bm,I3,I2,A,I,C,E,G2,I4,F,P,H,D,G,M,Bd,Bu,E1,C1,B
data/sequences/M4096/Bm/04707.seq,Bm,*,1,Bm,I2,I3,P,I4,I,E,C,G2,A,H,G,F,M,D,Bd,B,C1,Bu,E1
data/sequences/M4096/Bm/04711.seq,Bm,*,1,Bm,I2,C,I3,A,H,I4,E,D,F,G2,P,I,G,M,C1,Bu,B,Bd,E1
data/sequences/M4096/Bm/04712.seq,Bm,*,1,Bm,I2,I3,H,I,C,F,E,D,P,I4,A,G2,G,M,Bd,B,C1,Bu,E1
data/sequences/M4096/Bm/04713.seq,Bm,*,1,Bm,I2,I3,I4,C,E,G2,P,F,H,I,G,A,Bd,D,B,M,C1,Bu,E1
data/sequences/M4096/Bm/04769.seq,Bm,*,1,Bm,I2,I3,P,I4,G2,A,I,C,G,E,F,D,H,M,C1,B,Bd,Bu,E1
data/sequences/M4096/Bm/04770.seq,Bm,!,3,A,I3,Bm,I2,I4,I,C,P,E,G2,H,F,G,D,Bu,B,E1,M,C1,Bd
data/sequences/M4096/Bm/04772.seq,Bm,*,1,Bm,I2,I4,I3,P,I,C,G2,G,A,E,F,H,C1,M,Bd,D,B,Bu,E1
data/sequences/M4096/Bm/04773.seq,Bm,*,1,Bm,I3,I2,I4,P,G,E,G2,C,F,I,D,A,H,B,Bd,C1,M,Bu,E1
data/sequences/M4096/Bm/04775.seq,Bm,*,1,Bm,I3,B,I2,Bu,I4,Bd,H,P,A,C,E,D,G2,G,F,I,M,E1,C1
data/sequences/M4096/Bm/04776.seq,Bm,!,3,I2,I3,Bm,I4,I,Bd,P,E,A,G,C,D,C1,M,G2,H,F,Bu,E1,B
data/sequences/M4096/Bm/04777.seq,Bm,*,1,Bm,I3,I2,I4,Bd,I,H,A,D,C,P,E,Bu,G2,G,C1,F,B,M,E1
data/sequences/M4096/Bm/04781.seq,Bm,*,1,Bm,I3,B,Bd,A,C,I4,Bu,I2,H,P,E,F,G2,I,D,G,E1,M,C1
data/sequences/M4096/Bm/04789.seq,Bm,*,1,Bm,I3,I2,B,I4,D,H,E,C,A,P,M,Bd,I,G2,Bu,G,F,C1,E1
data/sequences/M4096/Bm/04793.seq,Bm,*,1,Bm,I3,I4,B,I2,Bd,P,I,E,G2,G,A,C,H,F,M,D,Bu,C1,E1
data/sequences/M4096/Bm/04797.seq,Bm,*,1,Bm,I3,B,I2,I4,P,E,Bd,A,G,Bu,C,G2,D,I,F,H,M,C1,E1
data/sequences/M4096/Bm/04806.seq,Bm,!,2,I3,Bm,A,E,Bu,P,C,I2,I,G,G2,H,I4,F,D,Bd,M,B,C1,E1
data/sequences/M4096/Bm/04809.seq,Bm,*,1,Bm,I3,I2,I4,Bd,P,C,H,I,E,A,G,G2,D,F,Bu,C1,M,B,E1
data/sequences/M4096/Bm/04812.seq,Bm,*,1,Bm,I3,A,Bu,I2,H,P,I,I4,E,C,M,G,G2,D,C1,F,Bd,E1,B
data/sequences/M4096/Bm/04813.seq,Bm,*,1,Bm,I3,P,I2,A,I4,I,C,H,E,G,G2,M,F,D,Bu,Bd,C1,B,E1
data/sequences/M4096/Bm/04925.seq,Bm,*,1,Bm,Bu,I3,A,Bd,I4,B,I2,E,I,C,H,P,F,G2,D,M,G,E1,C1
data/sequences/M4096/Bm/04926.seq,Bm,*,1,Bm,I3,Bd,I4,I2,Bu,I,P,C,A,G,G2,E,M,F,B,H,D,C1,E1
data/sequences/M4096/Bm/04927.seq,Bm,*,1,Bm,I3,Bd,I2,I4,B,Bu,P,A,C,I,E,F,D,G2,H,M,G,C1,E1
data/sequences/M4096/Bm/04930.seq,Bm,*,1,Bm,I4,I3,I2,P,Bd,I,A,C,E,G,G2,B,F,Bu,H,D,M,C1,E1
data/sequences/M4096/Bm/04931.seq,Bm,*,1,Bm,I3,P,I2,I4,G,G2,E,I,A,C,Bd,F,D,H,M,Bu,B,C1,E1
data/sequences/M4096/Bm/04935.seq,Bm,*,1,Bm,I4,Bd,I2,I3,Bu,P,C,G2,I,G,A,E,F,B,H,M,D,C1,E1
data/sequences/M4096/Bm/04939.seq,Bm,*,1,Bm,I3,P,I2,I4,I,Bd,C,G,A,G2,E,F,D,H,B,M,Bu,C1,E1
data/sequences/M4096/Bm/04943.seq,Bm,*,1,Bm,P,I3,I2,I4,A,G,I,E,H,M,C,G2,Bu,F,D,C1,Bd,B,E1
data/sequences/M4096/Bm/04947.seq,Bm,*,1,Bm,I3,P,I2,I4,I,A,G,G2,E,M,C,H,Bu,F,D,B,Bd,C1,E1
data/sequences/M4096/Bm/04951.seq,Bm,*,1,Bm,P,I2,G2,I,I4,I3,M,G,E,C,A,F,D,H,Bd,C1,B,Bu,E1
data/sequences/M4096/Bm/04958.seq,Bm,*,1,Bm,I2,E,C,I3,A,P,I,G,G2,M,F,I4,D,B,H,C1,Bd,Bu,E1
data/sequences/M4096/Bm/04959.seq,Bm,*,1,Bm,P,I2,I3,C,I4,G2,I,F,A,E,G,D,M,H,Bu,C1,B,Bd,E1
data/sequences/M4096/Bm/04960.seq,Bm,*,1,Bm,I2,A,I3,P,I,C,E,F,I4,G,G2,H,M,D,Bu,C1,B,Bd,E1
data/sequences/M4096/Bm/04963.seq,Bm,*,1,Bm,I3,I2,C,I4,B,H,A,G2,P,Bd,I,E,G,F,Bu,D,M,C1,E1
data/sequences/M4096/Bm/04968.seq,Bm,*,1,Bm,I2,C,E,F,I3,I,I4,P,G2,H,A,Bu,E1,B,G,D,M,Bd,C1
data/sequences/M4096/Bm/05071.seq,Bm,*,1,Bm,I3,I2,I4,P,C,H,E,Bd,F,A,Bu,G,I,G2,D,B,M,C1,E1
data/sequences/M4096/Bm/05072.seq,Bm,*,1,Bm,I4,I3,H,I2,Bu,Bd,A,P,C,D,E,G2,G,F,I,M,B,C1,E1
data/sequences/M4096/Bm/05073.seq,Bm,*,1,Bm,I3,I2,P,I4,C,E,A,G,F,H,I,D,B,G2,M,E1,Bd,C1,Bu
data/sequences/M4096/Bm/05075.seq,Bm,*,1,Bm,I3,I2,I4,P,G,B,H,A,E,C,D,G2,F,M,I,C1,Bd,E1,Bu
data/sequences/M4096/Bm/05076.seq,Bm,*,1,Bm,B,I4,I3,I2,P,G,C,H,E,D,A,G2,I,F,M,C1,E1,Bd,Bu
data/sequences/M4096/Bm/05080.seq,Bm,*,1,Bm,I3,Bd,I2,P,H,C,F,E,B,A,I,G,I4,G2,D,M,C1,E1,Bu
data/sequences/M4096/Bm/05084.seq,Bm,*,1,Bm,P,G,I2,I3,D,C,F,E,I4,B,H,A,G2,I,E1,C1,M,Bu,Bd
data/sequences/M4096/Bm/05092.seq,Bm,*,1,Bm,B,I3,I2,P,G,I4,C,A,E,H,G2,D,I,F,C1,M,E1,Bd,Bu
data/sequences/M4096/Bm/05100.seq,Bm,*,1,Bm,I3,B,I2,I4,P,E,H,G,I,F,A,C,G2,D,Bd,M,C1,E1,Bu
data/sequences/M4096/Bm/05110.seq,Bm,*,1,Bm,I3,I2,H,I4,G,B,P,C,A,F,E,I,Bd,G2,D,M,Bu,C1,E1
data/sequences/M4096/Bm/05113.seq,Bm,*,1,Bm,B,I2,I3,P,G,D,G2,I,C,F,E,A,H,M,I4,C1,Bd,E1,Bu
data/sequences/M4096/Bm/05117.seq,Bm,*,1,Bm,E,P,I3,G2,I2,C,D,A,F,I,I4,G,H,M,Bd,B,E1,C1,Bu
data/sequences/M4096/Bm/05201.seq,Bm,*,1,Bm,P,I2,H,I3,I4,G,E,I,M,A,G2,C,F,D,E1,Bd,C1,B,Bu
data/sequences/M4096/Bm/05203.seq,Bm,*,1,Bm,P,H,I2,G,I3,I4,A,G2,I,E,C,D,M,F,E1,C1,Bd,B,Bu
data/sequences/M4096/Bm/05204.seq,Bm,*,1,Bm,P,H,I2,G,I3,I4,M,E,A,I,G2,C,D,F,E1,C1,B,Bd,Bu
data/sequences/M4096/Bm/05208.seq,Bm,*,1,Bm,H,I3,I2,E,P,I4,A,C,G2,M,D,G,I,F,E1,C1,Bd,B,Bu
data/sequences/M4096/Bm/05215.seq,Bm,*,1,Bm,I4,Bd,I2,P,I3,H,F,C,I,G2,D,E,A,M,G,C1,E1,Bu,B
data/sequences/M4096/Bm/05217.seq,Bm,!,3,H,P,Bm,I3,I2,E,D,G,G2,C,I,I4,M,A,F,E1,C1,Bd,B,Bu
data/sequences/M4096/Bm/05220.seq,Bm,*,1,Bm,I3,H,A,P,I2,G,E,I4,M,I,D,G2,C,F,C1,E1,Bd,B,Bu
data/sequences/M4096/Bm/05228.seq,Bm,!,2,I3,Bm,H,I2,A,I4,P,G,M,I,F,C,E,D,G2,Bd,C1,E1,B,Bu
data/sequences/M4096/Bm/05229.seq,Bm,*,1,Bm,I3,I2,H,A,P,I,E,I4,C,G2,F,M,G,D,Bd,E1,C1,Bu,B
data/sequences/M4096/Bm/05319.seq,Bm,!,2,I3,Bm,I4,A,I2,I,P,H,G,E,Bd,G2,C,F,M,D,C1,E1,B,Bu
data/sequences/M4096/Bm/05324.seq,Bm,*,1,Bm,I3,I2,I4,Bd,A,E,P,H,G,D,F,G2,C1,C,I,M,E1,Bu,B
data/sequences/M4096/Bm/05331.seq,Bm,*,1,Bm,I4,Bd,I3,I2,A,I,P,H,M,C,G,D,E,G2,F,C1,E1,Bu,B
data/sequences/M4096/Bm/05332.seq,Bm,*,1,Bm,I3,I4,I2,Bd,H,P,I,A,E,M,G,C,F,G2,D,C1,E1,Bu,B
data/sequences/M4096/Bm/05333.seq,Bm,*,1,Bm,I3,I4,I2,H,P,A,Bd,M,I,G,E,D,C,G2,F,C1,E1,Bu,B
data/sequences/M4096/Bm/05338.seq,Bm,*,1,Bm,I4,I3,H,I2,Bd,E,A,I,P,G,G2,M,D,F,C,C1,B,E1,Bu
data/sequences/M4096/Bm/05339.seq,Bm,*,1,Bm,I3,I2,P,H,I4,I,M,E,F,A,C,G,G2,Bd,D,C1,E1,Bu,B
data/sequences/M4096/Bm/05343.seq,Bm,*,1,Bm,I3,Bd,I4,I2,A,P,H,C,E,I,M,F,G2,G,D,C1,E1,Bu,B
data/sequences/M4096/Bm/05347.seq,Bm,*,1,Bm,Bd,I4,I2,I,P,I3,E,M,F,H,A,G2,C,G,D,C1,E1,Bu,B
data/sequences/M4096/Bm/05355.seq,Bm,*,1,Bm,I3,I4,Bd,I2,H,A,P,E,I,C,M,G2,F,D,G,C1,E1,Bu,B
data/sequences/M4096/Bm/05359.seq,Bm,*,1,Bm,I3,I2,I4,H,P,I,A,Bd,E,G,M,C,G2,F,D,C1,E1,Bu,B
data/sequences/M4096/Bm/05366.seq,Bm,*,1,Bm,I3,I2,A,E,I4,P,H,I,G2,F,C,Bd,M,G,D,E1,C1,Bu,B
data/sequences/M4096/Bm/05369.seq,Bm,*,1,Bm,I3,Bd,H,I2,M,E,I,A,C,F,G,P,G2,I4,C1,D,E1,Bu,B
data/sequences/M4096/Bm/05370.seq,Bm,*,1,Bm,I3,E,I2,M,I,H,P,A,G2,F,C,I4,D,Bd,G,C1,Bu,E1,B
data/sequences/M4096/Bm/05453.seq,Bm,*,1,Bm,I3,I4,H,I2,P,A,Bd,I,E,G2,F,M,G,C,D,C1,E1,Bu,B
data/sequences/M4096/Bm/05454.seq,Bm,*,1,Bm,H,I3,I4,I2,Bd,A,P,G,F,M,E,G2,C,I,C1,D,E1,Bu,B
data/sequences/M4096/Bm/05455.seq,Bm,*,1,Bm,I3,I4,Bd,H,A,E,I2,I,P,M,G,F,G2,C,D,C1,E1,Bu,B
data/sequences/M4096/Bm/05456.seq,Bm,*,1,Bm,A,P,G2,E,G,H,I3,F,I4,I,M,I2,D,C,Bd,E1,C1,Bu,B
data/sequences/M4096/Bm/05457.seq,Bm,!,2,I3,Bm,I2,H,I4,P,M,I,A,G,G2,F,E,Bd,C,D,C1,E1,Bu,B
data/sequences/M4096/Bm/05467.seq,Bm,*,1,Bm,H,I3,I2,A,P,E,I,M,G,I4,F,Bd,G2,C,D,C1,E1,Bu,B
data/sequences/M4096/Bu/00010.seq,Bu,*,1,Bu,Bm,Bd,I3,B,I4,I2,I,P,A,E,G,C,F,G2,D,H,M,C1,E1
data/sequences/M4096/Bu/00014.seq,Bu,*,1,Bu,Bd,Bm,I3,I4,I2,P,B,I,E,G,G2,A,C,F,H,D,E1,C1,M
data/sequences/M4096/Bu/00018.seq,Bu,*,1,Bu,Bm,Bd,I3,B,I4,I2,I,P,G,E,A,C,F,G2,H,D,E1,M,C1
data/sequences/M4096/Bu/00025.seq,Bu,*,1,Bu,Bm,I3,Bd,B,I4,I2,P,I,A,G,E,C1,H,D,C,F,G2,M,E1
data/sequences/M4096/Bu/00117.seq,Bu,*,1,Bu,I3,Bm,A,P,G,I,I4,Bd,I2,E,B,G2,C,D,H,F,C1,E1,M
data/sequences/M4096/Bu/00131.seq,Bu,*,1,Bu,Bm,B,Bd,I3,I4,I2,I,P,E,G,A,C,G2,H,F,E1,D,C1,M
data/sequences/M4096/Bu/00147.seq,Bu,*,1,Bu,Bm,Bd,I3,B,I4,I2,I,G,A,P,H,D,C,F,E,G2,M,C1,E1
data/sequences/M4096/Bu/00150.seq,Bu,*,1,Bu,Bm,I3,A,I,Bd,G,B,C,I2,C1,P,E,F,I4,G2,H,D,M,E1
data/sequences/M4096/Bu/00154.seq,Bu,*,1,Bu,Bm,I3,A,E,Bd,I2,G,I,I4,C,P,F,G2,E1,B,H,C1,M,D
data/sequences/M4096/Bu/00238.seq,Bu,*,1,Bu,Bm,Bd,I3,B,I4,I2,G,I,P,E,H,C,F,A,G2,D,C1,E1,M
data/sequences/M4096/Bu/00246.seq,Bu,*,1,Bu,Bd,Bm,I4,I3,B,I2,P,I,E,G,C1,C,A,H,D,F,G2,M,E1
data/sequences/M4096/Bu/00250.seq,Bu,*,1,Bu,Bd,Bm,I4,I3,B,I2,I,G,A,P,F,E,C,G2,D,C1,H,E1,M
data/sequences/M4096/Bu/00254.seq,Bu,*,1,Bu,Bm,I3,I,Bd,D,P,I2,I4,G,A,E,B,C,F,H,G2,C1,E1,M
data/sequences/M4096/Bu/00258.seq,Bu,*,1,Bu,Bd,Bm,I4,I3,I2,B,I,G,P,H,E,C,A,F,G2,D,C1,M,E1
data/sequences/M4096/Bu/00266.seq,Bu,*,1,Bu,I3,Bm,Bd,I,I2,D,G,A,E,C,I4,P,G2,H,F,B,C1,M,E1
data/sequences/M4096/Bu/00270.seq,Bu,*,1,Bu,Bm,I3,A,I,C,G,I2,P,G2,E,Bd,F,I4,B,D,C1,H,M,E1
data/sequences/M4096/Bu/00271.seq,Bu,*,1,Bu,I3,Bm,Bd,I,P,A,G,E,I2,C,B,I4,F,H,C1,D,G2,M,E1
data/sequences/M4096/Bu/00277.seq,Bu,*,1,Bu,Bm,I3,B,A,E,I,F,C,C1,D,I2,G2,Bd,P,I4,H,E1,G,M
data/sequences/M4096/Bu/00281.seq,Bu,*,1,Bu,Bm,I3,B,A,E,C,G,I,F,H,G2,I2,Bd,D,I4,P,M,E1,C1
data/sequences/M4096/Bu/00284.seq,Bu,*,1,Bu,Bm,I3,A,I,C,I2,E,D,I4,G,F,P,Bd,G2,C1,H,B,E1,M
data/sequences/M4096/Bu/00290.seq,Bu,*,1,Bu,Bm,I3,I2,Bd,I,B,P,A,C,E,G,I4,F,G2,H,D,E1,C1,M
data/sequences/M4096/Bu/00293.seq,Bu,*,1,Bu,Bm,B,I3,I,A,I2,H,E,C,P,I4,Bd,F,G,D,G2,E1,M,C1
data/sequences/M4096/Bu/00296.seq,Bu,*,1,Bu,Bm,I3,A,C,B,I,G,G2,P,E,I2,D,F,Bd,H,I4,E1,C1,M
data/sequences/M4096/Bu/00299.seq,Bu,*,1,Bu,Bm,I3,A,G2,I,I2,E,G,C,Bd,P,F,I4,H,D,E1,M,B,C1
data/sequences/M4096/Bu/00302.seq,Bu,*,1,Bu,Bm,I3,B,A,I,E,P,I2,C,G,H,Bd,F,G2,I4,D,C1,E1,M
data/sequences/M4096/Bu/00473.seq,Bu,*,1,Bu,Bd,Bm,I4,I3,B,I,I2,G,P,E,A,C,F,D,G2,H,C1,E1,M
data/sequences/M4096/Bu/00485.seq,Bu,*,1,Bu,Bm,Bd,I3,I4,B,I2,E,I,F,C,P,A,G2,D,G,H,E1,C1,M
data/sequences/M4096/Bu/00489.seq,Bu,*,1,Bu,Bd,Bm,B,I3,I4,I2,I,G,P,E,C,C1,A,F,H,G2,D,E1,M
data/sequences/M4096/Bu/00493.seq,Bu,*,1,Bu,Bd,Bm,B,I4,I3,I2,I,P,G,H,E,C1,A,F,C,D,G2,E1,M
data/sequences/M4096/Bu/00505.seq,Bu,*,1,Bu,Bd,Bm,I4,I3,B,I2,I,G,E,P,A,C,G2,F,H,D,E1,C1,M
data/sequences/M4096/Bu/01149.seq,Bu,*,1,Bu,Bm,I3,Bd,I,E,I2,P,G2,C,F,A,I4,D,B,G,E1,H,C1,M
data/sequences/M4096/Bu/01325.seq,Bu,*,1,Bu,Bm,I3,B,A,I2,Bd,E,G,G2,I,C,I4,F,P,H,E1,D,C1,M
data/sequences/M4096/Bu/01328.seq,Bu,*,1,Bu,Bm,I3,B,A,I2,I,D,E,C,G2,P,F,E1,I4,G,Bd,H,C1,M
data/sequences/M4096/Bu/01506.seq,Bu,*,1,Bu,Bm,I3,Bd,I4,I2,P,A,C,I,E,F,G2,B,G,H,M,D,E1,C1
data/sequences/M4096/C/00001.seq,C,*,1,C,D,F,A,I,E,I2,E1,G2,P,M,G,Bu,Bm,I4,I3,Bd,C1,H,B
data/sequences/M4096/C/00005.seq,C,*,1,C,F,D,A,E,I2,I,G2,P,E1,G,Bm,I3,I4,Bu,Bd,H,M,C1,B
data/sequences/M4096/C/00009.seq,C,*,1,C,D,F,A,E,G2,I2,E1,I,P,I3,Bm,M,I4,Bu,G,B,Bd,C1,H
data/sequences/M4096/C/00013.seq,C,*,1,C,I2,I,F,D,A,I3,P,E,Bm,G2,I4,G,M,E1,C1,Bd,H,Bu,B
data/sequences/M4096/C/00021.seq,C,*,1,C,A,D,F,I2,E,G2,E1,I,P,M,Bm,I3,G,I4,Bd,H,Bu,C1,B
data/sequences/M4096/C/00024.seq,C,*,1,C,A,I2,D,E,F,I,P,G2,I3,Bm,Bu,I4,G,H,E1,M,Bd,C1,B
data/sequences/M4096/C/00027.seq,C,*,1,C,D,A,I,F,E,G2,I2,E1,Bm,H,M,P,I3,G,Bu,C1,Bd,I4,B
data/sequences/M4096/C/00042.seq,C,*,1,C,A,G2,F,E,D,E1,I,I2,P,M,G,I3,Bm,Bu,H,I4,Bd,C1,B
data/sequences/M4096/C/00126.seq,C,*,1,C,C1,F,A,D,I,E,I2,I4,Bu,I3,Bm,P,G2,M,G,Bd,H,E1,B
data/sequences/M4096/C/00134.seq,C,*,1,C,A,D,F,I2,I,E,G2,P,I3,Bm,G,M,E1,Bu,Bd,I4,C1,H,B
data/sequences/M4096/C/00138.seq,C,*,1,C,F,D,I2,A,I,G2,E,E1,P,M,Bm,I3,C1,G,I4,Bu,Bd,H,B
data/sequences/M4096/C/00142.seq,C,*,1,C,F,A,D,I,E,I2,G2,Bm,E1,P,I3,M,Bd,Bu,G,I4,C1,H,B
data/sequences/M4096/C/00146.seq,C,*,1,C,F,D,A,E,I,I2,G2,E1,P,M,I3,Bm,B,I4,Bd,Bu,G,C1,H
data/sequences/M4096/C/00149.seq,C,*,1,C,A,D,F,E,G2,I,E1,I2,P,M,G,Bm,Bu,I3,Bd,I4,C1,H,B
data/sequences/M4096/C/00153.seq,C,*,1,C,A,E,G2,F,I,E1,I2,D,P,G,Bm,M,I3,Bu,Bd,H,I4,C1,B
data/sequences/M4096/C/00156.seq,C,*,1,C,D,G2,A,E,F,I2,I,I3,Bm,P,E1,G,H,M,Bu,B,Bd,C1,I4
data/sequences/M4096/C/00162.seq,C,*,1,C,A,E,F,D,I,G2,E1,I2,P,M,G,I3,Bm,I4,Bu,Bd,H,C1,B
data/sequences/M4096/C/00168.seq,C,*,1,C,F,A,D,I,E,I2,G2,Bm,E1,I3,M,Bd,Bu,P,G,H,B,I4,C1
data/sequences/M4096/C/00241.seq,C,*,1,C,F,D,A,E,I,P,I2,C1,G2,I3,Bm,M,E1,I4,G,Bu,Bd,H,B
